incident_date,city,state,description,plan,citation
3/20/2012,fort mill,sc,Worker was struck and killed by a forklift while walking through a bay door.,unknown,unknown
3/25/2012,cicero,il,"Worker making sewer maintenance repairs stepped into a hole, injuring his ankle and back. The worker later died from complications during surgery.",unknown,unknown
3/28/2012,savannah,ga,Worker was struck and killed by a forklift at a marine terminal.,unknown,unknown
4/1/2012,st. mary's,pa,"Worker operating a powered industrial truck died when the raised fork from another truck struck his leg, cutting a main artery.",unknown,unknown
4/2/2012,houston,tx,Worker performing floor wax stripping duties was found deceased.,unknown,unknown
4/2/2012,rollingstone,mn,Worker performing residential construction died after falling 14 feet from a ladder.,unknown,unknown
4/3/2012,rosedale,md,Worker making repairs underneath a trailer was killed when the trailer fell on him.,unknown,unknown
4/3/2012,new york,ny,Worker was killed at a construction site when a crane fell on him.,unknown,unknown
4/3/2012,mettler,ca,Worker repairing a HVAC unit on a warehouse roof died after falling 39 feet through a skylight.,unknown,unknown
4/3/2012,snow hill,nc,Worker setting up a metal ladder alongside a billboard was electrocuted when the ladder touched a power line.,unknown,unknown
4/3/2012,electra,tx,Worker servicing an electrical pump was struck and killed by lightning.,unknown,unknown
4/4/2012,boyden,ia,Worker using a forklift to load grain carts onto a semi-trailer was killed after becoming stuck between the forklift's frame and cage.,unknown,unknown
4/4/2012,stickney,il,Worker riding on the sidestep of a garbage truck died after becoming pinned between the truck and a protruding pipe.,unknown,unknown
4/5/2012,johnston,sc,"Two workers installing an irrigation line from a pond to orchard fields were electrocuted when the metal piping contacted an overhead power line. One worker died, the second was hospitalized.",unknown,unknown
4/5/2012,tionesta,pa,Worker connecting pipes at a gas well site was crushed between a beam and pipe.,unknown,unknown
4/6/2012,las vegas,nv,Worker raised a diamond saw table unit above his head to disassemble it from underneath and was crushed when the table top fell on him.,unknown,unknown
3/21/2012,washington,ga,Worker was crushed in a rollover accident involving a tractor.,unknown,unknown
4/2/2012,dickinson,nd,"Worker unloading pipes from a flatbed truck was killed when the pipes came loose and hit worker, causing him to fall to the ground.",unknown,unknown
4/2/2012,doral,fl,Worker painting a warehouse building roof died after falling 35 feet through a skylight.,unknown,unknown
4/2/2012,gulfport,ms,Worker making repairs to a boat died after falling 12 feet from the boat's deck.,unknown,unknown
4/3/2012,san antonio,tx,"Worker was found laying semi-conscious, three feet from a ladder. He later died at the hospital.",unknown,unknown
4/6/2012,doral,fl,Worker painting a roof died after falling 25 feet through a skylight.,unknown,unknown
4/6/2012,sumrall,ms,Worker was performing tree trimming and was struck by a falling tree.,unknown,unknown
4/9/2012,moss point,ms,Worker at a seafood plant was killed when he was caught in a conveyor used to move liquids and grain materials.,unknown,unknown
4/9/2012,chicago,il,Worker was performing steel erection activities and was crushed by a steel beam.,unknown,unknown
4/10/2012,hagerstown,md,Worker on the back of a small vehicle used for hauling trash died from injuries after he was thrown from the vehicle when it made a turn.,unknown,unknown
4/10/2012,kansas city,ks,Worker installing an axle underneath a tractor was killed when the axle fell on his head.,unknown,unknown
4/10/2012,silver spring,md,Worker for an environmental hazards solutions company died after falling 10 stories from a self-lifting scaffold.,unknown,unknown
4/11/2012,spruce pine,nc,Worker sustained a fatal head injury after falling down stairs.,unknown,unknown
4/11/2012,big spring,tx,Worker was struck and killed by a train while driving a vacuum truck across railroad tracks.,unknown,unknown
4/11/2012,lafayette,in,"Worker inside a swimming pool pit preparing to fill it with concrete was killed when the cement truck tipped over, and fell on him.",unknown,unknown
4/11/2012,salem,or,Worker attempting to restrain a patient collapsed and died from apparent natural causes.,unknown,unknown
4/12/2012,mt. pleasant,tn,Worker loading aluminum into a shredder was killed after being pulled into the machine.,unknown,unknown
4/13/2012,albuquerque,nm,Worker at a food processing facility was killed when an elevated docking board used to fill the gap between a trailer and loading dock fell and struck his head.,unknown,unknown
11/17/2011,new york,ny,Worker using a concrete sprayer during tunnel repairs was struck and killed by falling concrete.,unknown,unknown
2/10/2012,new york,ny,Worker installing heat control cabling died after falling off a ladder and hitting his head on the concrete floor.,unknown,unknown
3/14/2012,plymouth,mn,Worker performing painting services died from cardiac arrest.,unknown,unknown
3/30/2012,cactus,tx,"Worker monitoring a gate while unloading cattle was killed when a male cattle charged the gate, causing the gate to hit the worker.",unknown,unknown
4/2/2012,santa barbara,ca,Worker suffered fatal head injuries after falling down 20 steps.,unknown,unknown
4/5/2012,simsboro,la,Worker at a glass container warehouse was struck and killed by a forklift while stacking products.,unknown,unknown
4/9/2012,prudhoe bay,al,Worker performing rig operations offshore died after he was caught between a pipe elevator support and a generator room wall.,unknown,unknown
4/9/2012,san juan,pr,Worker in a warehouse shipping and receiving area was struck and killed by a vehicle.,unknown,unknown
4/9/2012,romeoville,il,Worker was struck and killed by a public works vehicle.,unknown,unknown
4/9/2012,chino,ca,Worker performing maintenance on a tow truck was killed when he was hit and dragged by the moving truck.,unknown,unknown
4/11/2012,roggen,co,Worker loading a large empty sila plastic bag into a mechanical device died when his body became caught in the bagging mechanism.,unknown,unknown
4/13/2012,newark,de,"Worker on top of a lift gate while repairing a truck's hydraulic pump was killed when the pump turned on and the gate lifted, pinning the worker between the gate and the truck.",unknown,unknown
4/13/2012,lauderdale lakes,fl,Worker died after falling while walking down a set of stairs.,unknown,unknown
4/14/2012,north barrington,il,"Worker patrolling a residential community pond while inside a kayak was attacked by swans, causing him to fall in the water and drown.",unknown,unknown
4/16/2012,fort rucker,al,Worker performing new construction was struck and killed by a collapsing steel structure.,unknown,unknown
4/16/2012,indianapolis,in,"Worker building a barrier wall was crushed when an excavator backed up, pinning the victim between the machine and a wall.",unknown,unknown
4/18/2012,draper,ut,Worker was struck and killed by a vehicle while performing maintenance in a storm drain.,unknown,unknown
4/18/2012,rocky point,nc,Worker was killed after his leg became caught in coiled rope that was being pulled onto a post by a spooling machine.,unknown,unknown
4/19/2012,hinkley,ca,Worker using a bobcat and boom lift to remove an aluminum tube that was stuck inside a liner roll died from head injuries when he became pinned between bobcat and its frame.,unknown,unknown
4/19/2012,wilmington,ca,Worker refueling his truck was killed when the truck moved forward and rolled over him.,unknown,unknown
4/20/2012,fellows,ca,Worker was struck and killed while trying to stop his truck from rolling downhill.,unknown,unknown
4/20/2012,de pere,wi,Worker connecting a boom to a crane was killed after the crane's arm fell on him.,unknown,unknown
4/20/2012,mooresville,nc,Worker repairing a residential roof died after falling 13 feet onto a concrete driveway.,unknown,unknown
3/22/2012,powder spring,ga,Forklift operator was crushed between the lift's mast and truck while attempting to release a dump bucket attached to the forks.,unknown,unknown
3/24/2012,bunnlevel,nc,Farm worker was killed after a box of seed potatoes fell on him.,unknown,unknown
4/10/2012,brandon,ms,Worker cutting down trees was struck and killed by a falling tree.,unknown,unknown
4/14/2012,leonia,nj,Worker repairing an uprooted sidewalk at a construction site was crushed after a concrete slab hanging from a bobcat fell on him.,unknown,unknown
4/17/2012,winder,ga,Worker at a fiberglass manufacturing facility died after suffering a seizure.,unknown,unknown
4/17/2012,deerfield beach,fl,Worker repaving part of a highway was killed after being run over by a dump truck.,unknown,unknown
4/24/2012,pueblo,co,Worker was run over and killed by a powered industrial truck.,unknown,unknown
4/24/2012,red oak,ia,Driver on top of transport trailer while monitoring levels of liquid fertilizer died after falling to the concrete after suffering a stroke.,unknown,unknown
4/24/2012,allen,ne,Worker performing electrical services was electrocuted.,unknown,unknown
4/24/2012,princeville,il,Worker collecting garbage died after he was run over by the trash truck.,unknown,unknown
4/26/2012,greenfield,in,"Landscape worker using a tractor with attached chain to remove a tree stump drowned when the chain failed, causing the tractor to roll into a pond, trapping him underwater.",unknown,unknown
4/27/2012,manchester,ky,Worker was killed when part of a trench wall fell on him.,unknown,unknown
4/27/2012,rapid city,sd,"Steel worker using a machine to bend an elevated steel beam was killed when the 1,600-pound beam fell on him.",unknown,unknown
4/28/2012,san francisco,ca,Lab worker died from complications related to exposure to infectious bacteria.,unknown,unknown
3/28/2012,lafayette,in,Worker died after falling five feet from a ladder while installing metal cable above a drop ceiling.,unknown,unknown
3/28/2012,plano,tx,A worker at a construction site was killed after a catering truck hit him.,unknown,unknown
3/28/2012,san antonio,tx,Bridge worker installing rebar was killed after falling 18 feet.,unknown,unknown
4/13/2012,peekskill,ny,Worker for a public works department suffered head trauma after falling from a truck.,unknown,unknown
4/16/2012,mandeville,la,Construction worker was struck and killed by lightning while pouring a concrete slab.,unknown,unknown
4/18/2012,dallas,tx,Worker was run over and killed by a forklift used to deliver materials at a construction site.,unknown,unknown
4/18/2012,galveston,tx,Worker power washing a metal roof died after stepping on a fiberglass skylight and falling 35 feet.,unknown,unknown
4/19/2012,angleton,tx,Worker repairing a roof died when he fell 22 feet through a fiberglass skylight onto concrete.,unknown,unknown
4/21/2012,new orleans,la,Worker pressure washing near a wall was killed when the wall collapsed.,unknown,unknown
4/21/2012,capron,ok,Worker for a drilling company died when he fell from a derrick platform to the rig floor.,unknown,unknown
4/23/2012,oklahoma city,ok,"Drilling worker was killed when a hydraulic line used to lift machinery broke, pinning him underneath the equipment.",unknown,unknown
4/28/2012,washington,dc,"Worker lifting guardrails up to a third floor balcony died when the guardrail he leaned against collapsed, causing him to fall 21 feet to the concrete.",unknown,unknown
4/28/2012,magnolia,tx,"Worker using scaffold to spray foam insulation on a wall died after his ladder slipped, causing him to fall.",unknown,unknown
4/30/2012,borger,tx,Worker installing hydraulics at a silo chute died from a 20-foot fall when the chute moved to a vertical position.,unknown,unknown
4/30/2012,willoughby,oh,Worker performing electrical work died from head injuries when he fell 20 feet from a ladder.,unknown,unknown
4/30/2012,larose,la,Worker for a shipuilding company died from a possible heart attack after being found unconscious at the bottom of a stairway.,unknown,unknown
5/1/2012,marion,ia,Worker died after falling 13 feet from a ladder while working on a second story window at a private residence.,unknown,unknown
5/1/2012,fontana,ca,Worker at a truck terminal died after being hit by a tractor used to move containers.,unknown,unknown
5/2/2012,indianapolis,in,Worker operating machines that produce asphalt was killed after being wedged between moving conveyor belts.,unknown,unknown
5/3/2012,amelia,la,Marine contract worker unhooking a pressure vessel from a crane line was killed when the vessel tipped over and fell on him.,unknown,unknown
5/3/2012,lafayette,la,Worker at a tool company helping to move iron pipes was crushed when one of the pipes rolled over him.,unknown,unknown
5/3/2012,colusa,ca,Worker performing demolition work was killed after a wall collapsed.,unknown,unknown
5/4/2012,madison,in,Worker was operating an aerial lift and became wedged between the lift basket and beam.,unknown,unknown
5/8/2012,forest city,nc,Worker at a construction site was killed after he was hit on the head by a steel pipe that broke from a piece of scrap metal.,unknown,unknown
12/11/2011,massapequa,ny,Worker performing landscaping services was electrocuted after touching electrical lines.,unknown,unknown
3/5/2012,princeton,wv,Worker died from burns suffered after a blasting machine caught fire.,unknown,unknown
4/14/2012,spencer,ia,Worker operating a lawn mower was found dead underneath the mower in a ditch.,unknown,unknown
5/6/2012,chantilly,va,"Worker was operating a stand-up lift truck when the top of the mast struck an iron beam over the doorway. The force of the impact caused the worker to be thrown from the truck, and the beam to become dislodged and strike the worker on the head.",unknown,unknown
5/7/2012,roswell,ga,Worker on a roof taking measurements of the HVAC units died after falling 21 feet.,unknown,unknown
5/7/2012,jackson,mo,Worker assembling a crawler crane at a construction site was killed when his head was crushed between the crane's uncarriage and support pads.,unknown,unknown
5/7/2012,st. louis,mo,"Warehouse worker operating a forklift died when the metal plate that bridges the gap between the loading dock and truck gave way, causing him to fall 6 feet off the dock.",unknown,unknown
5/7/2012,chattanooga,tn,Worker stepped into an auger pit and became caught in the auger.,unknown,unknown
5/8/2012,boulder,co,Worker conducting steel erection activities was fatally wounded.,unknown,unknown
5/8/2012,orchid,fl,Worker laying down sealant on a roof died after falling 40 feet to the cement ground.,unknown,unknown
5/9/2012,canyonville,or,"Worker had just set chokers in a unit of tree length on steep terrain. When the lines came tight, the log swung forward and struck the victim in the chest and head.",unknown,unknown
5/9/2012,lake sherwood,mo,Worker was electrocuted when the boom of the roofing supply truck contacted power lines hidden within tree branches.,unknown,unknown
5/9/2012,edgeworth,pa,Worker was electrocuted when the pole saw he used to trim trees touched an overhead power line.,unknown,unknown
5/9/2012,indianapolis,in,Worker was walking in a private homeowner's yard and was struck by a motor vehicle.,unknown,unknown
5/9/2012,sacramento,ca,Worker collapsed on roof.,unknown,unknown
5/10/2012,elm city,nc,Worker had one hand on a truck that became energized and the electricity flowed through the worker's body.,unknown,unknown
5/10/2012,beverly hills,ca,Worker inside an unshored trench at a residential construction site was asphyxiated when the trench collapsed.,unknown,unknown
5/10/2012,keatchie,la,"Worker on a drilling rig was killed when his equipment was entangled in a mechanical unit, pulling him off the rig.",unknown,unknown
5/11/2012,new castle,in,Worker was reeling in a high pressure water hose when the nozzle whipped around and the high pressure water cut the worker's carotid artery.,unknown,unknown
5/12/2012,sacramento,ca,"Worker passed away from cancer, one day after retiring. Worker was exposed to gas fumes and cleaning solvents while on duty. Not work-related.",unknown,unknown
5/12/2012,fairfield,ia,"Worker was leaving store while on break, tripped on an outside curb and sustained head injuries.",unknown,unknown
5/9/2012,midland,tx,Worker inside the cab of a truck fuel tank being welded to patch a leak was killed when the tank ignited and exploded.,unknown,unknown
5/12/2012,cleveland,oh,Worker using a pneumatic chisel to clean out the inside of a concrete truck was found dead.,unknown,unknown
5/13/2012,hawley,tx,Worker surveying a pipeline was electrocuted when the antenna he was using touched an overhead power line.,unknown,unknown
5/14/2012,palmetto,fl,Worker performing marine cargo handling activities was killed when a crane fell on him.,unknown,unknown
5/14/2012,kingwood,wv,Worker was killed after being struck by an elevator inside a hospital elevator shaft.,unknown,unknown
5/15/2012,houston,tx,Worker installing light fixtures in a remodeled building died when he fell off ladder after contacting live wiring.,unknown,unknown
5/15/2012,chico,ca,Worker was widening freeway and fell approximately six feet.,unknown,unknown
5/16/2012,odessa,tx,Worker extracting water from a well was found dead inside well.,unknown,unknown
5/16/2012,kent,oh,Worker for a freight line company scanning a bar code with a hand held bar code scanner was crushed by the mast of a lift truck.,unknown,unknown
5/16/2012,beaumont,tx,Worker performing maintenance on an electrical panel was electrocuted.,unknown,unknown
5/16/2012,joplin,mo,"Worker cutting pipe with a pipe saw died when the saw kicked back, striking the worker in the throat.",unknown,unknown
5/16/2012,harvey,la,Worker drowned while recovering a boat.,unknown,unknown
5/17/2012,bemidji,mn,Worker inside an elevated lift bucket was electrocuted when the lift touched an energized wire.,unknown,unknown
5/17/2012,new orleans,la,Worker cutting grating on a ladder died from a 9-foot fall when a piece of the grating fell on him.,unknown,unknown
5/17/2012,new york,ny,Worker on a construction site died after falling two stories from a scaffold and landing on a sidewalk shed.,unknown,unknown
5/17/2012,lafayette,la,"Worker cutting meat at a market died from severe bleeding when he blacked out, falling onto a saw.",unknown,unknown
5/17/2012,seattle,wa,Worker was caught-in-between forklift and forklift's overhead protection after climbing over steering wheel and inadvertently activating controls.,unknown,unknown
5/18/2012,ontario,ca,Building maintenance worker changing a device used to stabilize the current in an electrical circuit was electrocuted.,unknown,unknown
5/18/2012,ames,ia,Worker at an asphalt manufacturing facility was killed when his head was caught in a tank door.,unknown,unknown
5/19/2012,livemore,ca,Worker catering an all-day outdoor event died from possible heat-related illness.,unknown,unknown
5/21/2012,navarro,ca,Worker for a logging company was killed when a tree fell on him.,unknown,unknown
4/16/2012,hammondsport,ny,Worker at a vineyard was crushed by tractor that rolled over during a spraying operation.,unknown,unknown
4/25/2012,middletown springs,vt,"Utility worker installing telecommunications lines from inside a steel bucket was electrocuted when the bucket truck contacted a 7,200-volt power line.",unknown,unknown
5/5/2012,tacoma,wa,Warehouse worker stranded on a platform 35 feet high after his forklift malfunctioned died when he fell from another forklift used to rescue him.,unknown,unknown
5/17/2012,siren,wi,Worker performing roofing activities died after collapsing on the roof.,unknown,unknown
5/18/2012,secaucus,nj,Worker died after being ejected from a 40-foot high aerial lift basket.,unknown,unknown
5/18/2012,conshohocken,pa,"Railroad worker, who opened up the door to a railcar containing rolls of paper, was crushed when the paper rolls fell on him.",unknown,unknown
5/19/2012,philadelphia,pa,Worker painting a fence was struck and killed by a moving vehicle.,unknown,unknown
5/20/2012,st. helens,or,Worker delivering medications at a mental health facility was attacked and fatally stabbed by a patient.,unknown,unknown
5/22/2012,pittsburgh,pa,Worker performing asbestos removal was electrocuted.,unknown,unknown
5/22/2012,arlington heights,il,Worker testing energy components for use in hybrid vehicles was killed when an explosion occurred.,unknown,unknown
5/22/2012,heber,ca,Worker died from possible heat stress after becoming unconscious while harvesting cantaloupes outdoors.,unknown,unknown
5/22/2012,fairview heights,il,Road construction worker was struck and killed by a motorist.,unknown,unknown
2/21/2012,grand rapids,mi,A caseworker was shot and killed by a client who was upset about his benefits being denied.,unknown,unknown
5/15/2012,lake park,fl,Worker filling a chlorine tank died from exposure to the chemical.,unknown,unknown
5/16/2012,dothan,al,Worker performing tree trimming operations died after falling 60 feet.,unknown,unknown
5/20/2012,hartley,tx,Worker making repairs to an irrigation system was electrocuted.,unknown,unknown
5/20/2012,natchez,mi,Worker at a correctional facility was killed during a prison riot.,unknown,unknown
5/21/2012,woodside,ny,Worker fell from a ladder.,unknown,unknown
5/24/2012,new holland,pa,Worker in a manufacturing facility was killed when he fell 12 feet from a skid loader machine.,unknown,unknown
5/25/2012,east greenbush,ny,Worker lowering a tall light mast used to illuminate large areas was electrocuted when the light fixture touched a power line.,unknown,unknown
5/25/2012,stantonville,tn,Worker was struck by a truck backing into the dock area.,unknown,unknown
5/25/2012,cincinnati,oh,Worker performing roof repairs at a residential site died after falling off the roof.,unknown,unknown
5/25/2012,kearny,nj,Worker operating a lathe machine at a tool and machine company died after a piece of flying glass cut his neck.,unknown,unknown
5/25/2012,ocala,fl,Worker was electrocuted while repairing a damaged transmission line.,unknown,unknown
5/25/2012,west fargo,nd,Worker installing electrical conduits in a building under construction was struck on the head and killed by a 28-foot steel beam.,unknown,unknown
5/25/2012,new cambria,mo,Worker cutting down trees died when a tree fell on him.,unknown,unknown
5/28/2012,sartell,mn,"Worker at a paper mill was killed when an air compressor inside the building exploded, causing a fire.",unknown,unknown
5/29/2012,kansas city,mo,Worker riding on the back of a trash truck was killed when he fell off and was run over by the truck.,unknown,unknown
5/29/2012,nanuet,ny,Worker making repairs to a residential roof died after falling off roof.,unknown,unknown
5/30/2012,bryant,in,Worker on a construction site was crushed when a bobcat construction machine rolled over his torso.,unknown,unknown
5/30/2012,philadelphia,pa,Worker was performing electrical work and fell from a ladder.,unknown,unknown
5/30/2012,crawfordsville,in,Worker on a grain bin roof removing a metal sheet was killed after being struck by a crane and falling 35 feet.,unknown,unknown
5/30/2012,manistique,mi,"Worker using powered industrial truck to remove paper rolls was killed when the truck tipped over, crushing the worker.",unknown,unknown
5/30/2012,orange,tx,"Worker performing drilling operations 3,500 feet below the surface was found dead on rig stairs leading to a mud tank.",unknown,unknown
5/31/2012,youngtown,oh,Worker clearing trees from power lines died after falling 45 feet.,unknown,unknown
5/31/2012,mentone,tx,Worker for an oil and gas producer was killed after being struck on the back by a block while working on a rig floor.,unknown,unknown
5/31/2012,wausau,wi,"Worker standing inside a forklift bucket to change a ceiling light was killed when the forklift rolled, causing him to fall to the floor.",unknown,unknown
6/1/2012,pascagoula,ms,Worker died from burns after a pipe from the steam system he was checking exploded.,unknown,unknown
6/1/2012,olmsted,il,Worker at a lock and dam construction site was crushed after falling between two barges he was tying together.,unknown,unknown
4/2/2012,boynton beach,fl,Worker operating a riding lawn mower died from burns after the mower exploded.,unknown,unknown
5/24/2012,clewiston,fl,Worker for a wetland management company died after his airboat collided with another.,unknown,unknown
6/1/2012,birmington,al,Worker unloading bundles of wood was killed when one of the bundles fell on him.,unknown,unknown
6/1/2012,burlington,co,Worker inflating an irrigation tire was killed when the tire exploded.,unknown,unknown
6/1/2012,huron,ca,Farm worker pruning fruit trees died from possible heat stress.,unknown,unknown
6/1/2012,goldsboro,nc,Worker died from electrical burns received while testing a transformer.,unknown,unknown
6/2/2012,houston,tx,Worker welding a pipeline that once contained crude oil died when an explosion occurred.,unknown,unknown
6/4/2012,columbus,oh,Worker for a steel products manufacturer died after complaining of pain.,unknown,unknown
6/4/2012,houma,la,Worker inside a fabrication shop was killed when a wall collapsed on him,unknown,unknown
6/4/2012,blossburg,pa,"Worker sustained a head injury while working on a SPH 40 core machine, which is used as part of a foundry process to prepare raw materials for forming the end-product.",unknown,unknown
6/4/2012,san antonio,tx,Worker installing metal decking on a highway under construction died after falling 50 feet.,unknown,unknown
6/5/2012,san pedro,ca,Worker sand blasting diesel fuel tanks died from a possible heart attack.,unknown,unknown
6/5/2012,corpus christi,tx,Worker at a scrap metal facility was crushed between a vehicle and an industrial machine.,unknown,unknown
6/5/2012,newcastle,ca,Worker was killed when a wall under demolition collapsed on him.,unknown,unknown
6/5/2012,otsego,mi,Worker operating a screening machine was killed when he was pulled into the machine.,unknown,unknown
6/5/2012,caputa,sd,"Worker operating an asphalt roller died after the machine tipped over, crushing him underneath.",unknown,unknown
6/6/2012,ligonier,pa,Worker died after falling off of roof he was repairing.,unknown,unknown
6/6/2012,universal city,ca,Worker fell 60 feet from scaffolding while working inside an amphitheater.,unknown,unknown
6/6/2012,fort leonard wood,mo,Railroad maintenance worker died after being struck by a rolling rail car.,unknown,unknown
6/6/2012,norton shores,mi,Worker at a styrofoam packaging plant was crushed by a press machine.,unknown,unknown
6/6/2012,salem,oh,Worker suffered a fatal fall while installing telecommunications equipment.,unknown,unknown
5/17/2012,far rockaway,ny,Worker for a city parks and recreation department died from overexposure to sealant and dye fumes.,unknown,unknown
6/5/2012,oroville,ca,Worker using an excavator to perform logging operations was killed when the chain on the equipment broke and struck worker in the head.,unknown,unknown
6/5/2012,rogers,mn,Worker operating a drill rig died from head trauma when he fell from the machine's broken seat.,unknown,unknown
6/13/2012,los angeles,ca,Worker was killed when bottles of nitrous oxide exploded.,unknown,unknown
6/13/2012,reidsville,nc,Worker performing equipment maintenance was electrucuted.,unknown,unknown
6/14/2012,yorktown,tx,Worker hydrotesting two pipelines was struck and killed by the pressure testing equipment.,unknown,unknown
6/15/2012,ten mile,or,Worker was fatally injured when a log being lifted by equipment broke and fell on his chest.,unknown,unknown
6/15/2012,auburn,wa,Worker servicing a HVAC unit on a building roof died after falling through an unguarded skylight.,unknown,unknown
6/15/2012,fort bend,tx,Worker performing tree services died after falling from a boom truck bucket.,unknown,unknown
6/17/2012,nashville,in,Worker leading a guided horseback trail ride was struck and killed by a falling tree.,unknown,unknown
6/18/2012,st. louis,mo,Worker climbing a ladder to access a roof died after falling more than 20 feet.,unknown,unknown
6/18/2012,grand rapids,mi,"Worker moving steel coils was crushed when one of the 8,000-pound coils fell on him.",unknown,unknown
6/18/2012,norman,ok,Worker died from a 50-foot fall while repairing a roof.,unknown,unknown
6/18/2012,san leandro,ca,Worker in a waste management plant was struck and killed by a bulldozer.,unknown,unknown
6/18/2012,faith,sd,Worker operating an asphalt roller was pinned underneath the machine when it rolled over into a ditch.,unknown,unknown
6/19/2012,washington,dc,Worker picking up mail from an office trailer was struck and killed by a dump truck.,unknown,unknown
6/19/2012,bakersfield,ca,Worker died from a 50-foot fall when the beam he was cutting collapsed and knocked over the man-basket he was inside.,unknown,unknown
6/19/2012,orion,mi,Worker at a brewery warehouse died from injuries when he fell from a trailer onto the cement ground.,unknown,unknown
6/19/2012,arvin,ca,Worker dismantling pipes on an oil tanker was killed when the tank exploded.,unknown,unknown
6/21/2012,antioch,ca,Worker installing sheeting on the exterior of a house died after falling eight feet from ladder.,unknown,unknown
6/22/2012,jonesville,mi,Worker assessing the damage to downed power lines was struck and killed by a vehicle.,unknown,unknown
6/22/2012,stanley,nc,Worker cutting down trees was killed when a tree struck him.,unknown,unknown
6/9/2012,indiantown,fl,"Worker using a torch to cut a propane tank died from burns suffered when the propane ignited, causing a fire.",unknown,unknown
6/12/2012,tampa,fl,Worker performing roof repairs died after falling 60 feet.,unknown,unknown
6/13/2012,augusta,ga,Worker making electrical repairs was electrocuted after touching a nearly 300-volt line.,unknown,unknown
6/13/2012,buffalo,ny,Hospital worker was shot and killed.,unknown,unknown
6/13/2012,memphis,tn,"Worker was killed when a garbage truck he was working on activated, pinning his head.",unknown,unknown
6/14/2012,deland,fl,Worker making roof repairs fell 35 feet through a skylight.,unknown,unknown
6/14/2012,colorado springs,co,Worker on the set of a TV show was killed by a smoke bomb.,unknown,unknown
6/14/2012,ridgewood,nj,Worker was struck on the head and killed by flying debris.,unknown,unknown
6/14/2012,dekalb,mi,Worker was crushed by pipes after the strap holding a load of pipes together broke.,unknown,unknown
6/14/2012,south bay,fl,Farm worker died after he drove his tractor with a spray rig into a canal.,unknown,unknown
6/17/2012,nashville,tn,Restaurant worker died from suffocation after becoming trapped in a walk-in cooler.,unknown,unknown
6/19/2012,purcellville,va,Worker operating a lawnmower died when the mower rolled down an enbankment and landed on top of him in a creek.,unknown,unknown
6/21/2012,minneapolis,mn,Worker at a metal manufacturing facility was killed after being crushed by a pile of steel.,unknown,unknown
6/21/2012,longmire,wa,"National parks service worker attempting to rescue climbers was killed after falling 3,000 feet down a mountain.",unknown,unknown
6/22/2012,central city,il,Worker was killed when a burning tree limb fell on his head.,unknown,unknown
6/25/2012,streetsboro,oh,Restaurant worker died from surgical complications after falling and fracturing her right hip.,unknown,unknown
6/25/2012,durango,co,Worker at a gas compression station was killed during an explosion.,unknown,unknown
6/25/2012,springfield,il,"Highway maintenance worker performing mowing operations died after being thrown from the tractor, which landed on top of him.",unknown,unknown
6/26/2012,richburg,sc,Worker at a metals facility died from asphyxiation after exposure to nitrogen.,unknown,unknown
6/26/2012,benton,il,Worker test driving a recreational boat was killed when his boat collided with another.,unknown,unknown
6/26/2012,cleveland,oh,Worker at a metal processing plant was killed after being caught between machinery.,unknown,unknown
6/26/2012,benton,il,"Collision of two Sea-Doo boats being demonstrated by manufacturer, one worker fatality.",unknown,unknown
6/26/2012,brookhaven,ms,Worker performing measurements inside a workzone was struck and killed by a company truck.,unknown,unknown
6/27/2012,englewood,fl,Worker drowned after being pinned underwater by an overturned dozer.,unknown,unknown
6/27/2012,fairfield,oh,Worker installing plywood sheeting on a roof fell from a ladder after suffering an apparent heart attack.,unknown,unknown
6/27/2012,fargo,nd,Worker died after falling 153 feet from a cellphone tower.,unknown,unknown
6/27/2012,goodland,in,Worker at a dairy farm was crushed by a front loader bucket.,unknown,unknown
6/28/2012,arboles,co,Worker performing rigging operations died after falling from the rig platform.,unknown,unknown
6/28/2012,west mittlin,pa,Worker died of a possible heart attack or from being caught between top of aerial lift and the ceiling.,unknown,unknown
6/29/2012,baxter,ky,Worker at a construction materials company died when the forklift he was operating overturned.,unknown,unknown
5/22/2012,washington,dc,Worker died after falling through a floor opening at a residential construction site.,unknown,unknown
5/23/2012,macon,ga,Worker died from blunt force trauma to the head when a horse she was caring for kicked or stepped on her.,unknown,unknown
6/7/2012,elk grove village,il,Worker changing a mold on a thermo forming machine was found dead slumped over at the machine.,unknown,unknown
6/15/2012,cumming,ga,"Worker at an antiques market was crushed by a 2,600-pound pill press machine.",unknown,unknown
6/18/2012,parsonburg,md,Worker died after falling six feet while installing wiring.,unknown,unknown
6/20/2012,malakoff,tx,Worker at a residential community development was struck and killed by a falling tree.,unknown,unknown
6/21/2012,blytheville,ak,Worker performing construction activities collapsed and died from possible heat stress.,unknown,unknown
6/23/2012,austin,tx,Worker removing concrete at a construction site died after collapsing.,unknown,unknown
6/24/2012,lordsburg,nm,Worker was run over and killed by a field tractor.,unknown,unknown
6/24/2012,abbeville,lo,Worker was struck and killed by a forklift after the forklift's brakes failed.,unknown,unknown
6/24/2012,austin,tx,Worker was found laying face down in the doorway of the stairs.,unknown,unknown
6/24/2012,bennet,ne,Worker using a pipe wrench to loosen the cap from an utility line was killed when the wrench struck his head.,unknown,unknown
6/25/2012,nitro,wv,Worker using a supply air hood to perform sandblast operations died from asphyxiation when the air hood was wrongfully connected to a nitrogen line.,unknown,unknown
