incident_date,city,state,description,plan,citation
3/23/2011,west springfield,ma,Worker was killed after a cigarette lighter used to check the level of a 55-gal. drum of flammable liquid ignited the liquid's vapor and exploded. Worker died from burns and blunt head trauma.,unknown,unknown
3/23/2011,willard,oh,Worker positioning rolls of paper stock into a printing press collasped and later died. Cause of death is undetermined at this time.,unknown,unknown
3/24/2011,sunrise,fl,Worker picking up roadway debris was run over and killed by an asphalt paving roller.,unknown,unknown
3/25/2011,perry,ks,Worker was struck and killed by a vehicle in a shop parking lot.,unknown,unknown
3/25/2011,gresham,or,Worker inspecting car bearings was crushed after car began moving.,unknown,unknown
3/26/2011,lincoln,mt,A truck driver securing a load of logs was struck in the head by a loose log.,unknown,unknown
3/26/2011,clarence,ny,Police trooper struck by a passing vehicle while conducting a traffic stop.,unknown,unknown
3/26/2011,fort madison,ia,Sanitation worker was killed after being pulled into auger while cleaning it.,unknown,unknown
3/27/2011,tarrant,al,Worker was crushed between a coal hopper and Larry car while trying to open a coke oven chute.,unknown,unknown
3/28/2011,port reading,nj,Worker fell from a mobile ladder.,unknown,unknown
3/28/2011,portsmouth,va,Worker died after being struck by a forklift while directing the transport of a ship's hatch cover.,unknown,unknown
3/28/2011,dayton,oh,Worker performing building demolition activities was killed by fallen steel beam column supports.,unknown,unknown
3/28/2011,memphis,tn,Park Service worker collapsed and died from possible smoke inhalation after fighting a fire.,unknown,unknown
3/28/2011,concord,nc,Worker died after being struck by falling boxes and falling 19 feet.,unknown,unknown
3/29/2011,canyon,ca,Worker washing windows was electrocuted after making contact with a live wire.,unknown,unknown
3/29/2011,crystal lake,il,Utility worker helping to move electric poles was killed when a portion of the pole fell on the worker's head.,unknown,unknown
3/29/2011,scottsdale,az,Worker fell from ladder.,unknown,unknown
3/29/2011,hillister,tx,Worker suffered blunt force head trauma after riding bicycle off a four-foot loading dock.,unknown,unknown
3/30/2011,marletta,oh,Worker was operating a skid steer on the ramp to a large running diesel trammel and was found inside the trammel.,unknown,unknown
3/31/2011,lafayette,la,Worker performing wire line service was killed after a high pressure well valve burst in worker's face.,unknown,unknown
3/31/2011,dekalb,il,Worker was found in a forklift truck dead of an apparent heart attack.,unknown,unknown
4/1/2011,fontana,ca,Worker killed from gas inhalation during fire that began while using oxy/Acetylene to cut metal.,unknown,unknown
1/26/2011,raleigh,nc,Worker unloading crates of granite slabs was crushed after the wire rope holding the crates broke.,unknown,unknown
3/16/2011,molalla,or,Worker died after being struck on the head by a piece of lumber that fell from a conveyer.,unknown,unknown
3/21/2011,louisville,ky,Two workers were killed and one injured after an explosion in an industrial gas plant.,unknown,unknown
3/31/2011,ashland,ky,Electrical worker died from burns and asphyxiation after a coke oven gas explosion.,unknown,unknown
3/31/2011,bridge city,tx,"A welder working on top of a storage tank was killed when the tank exploded, throwing the worker to the ground.",unknown,unknown
4/1/2011,catarina,tx,Worker died after being struck in the head from an 8-lb. bolt that fell 142 feet from a drilling rig.,unknown,unknown
4/2/2011,freeport,tx,"Two workers, repairing a barge by cutting away its bottom plate, were killed by a flash fire.",unknown,unknown
4/4/2011,shamong,nj,Worker cutting down dead trees was killed when struck by the tree's base.,unknown,unknown
4/4/2011,brentwood,ca,"An employer, operating a powered industrial truck, was killed after falling and being run over by the machine.",unknown,unknown
4/5/2011,baton rouge,la,Recycle collection worker was killed after being run over by the collection truck.,unknown,unknown
4/5/2011,gatlinburg,tn,Two waste water operators were killed after the front wall of basin collapsed in control room.,unknown,unknown
4/6/2011,freehold,nj,Worker was crushed between two trailers.,unknown,unknown
4/6/2011,livingston,wi,Worker was electrocuted while installing a new set of power lines next to existing lines.,unknown,unknown
4/8/2011,chattanooga,tn,Worker was killed after falling through a sky light while removing rubber roofing.,unknown,unknown
3/30/2011,miami,fl,Worker was struck and killed by a falling refrigerated container.,unknown,unknown
4/1/2011,atlanta,ga,A department store worker died after tripping over the leg of fixture and hitting his head on the tiled floor.,unknown,unknown
4/1/2011,bloomington,il,Worker repairing a metal roof died after falling eight feet from a ladder to the concrete ground.,unknown,unknown
4/3/2011,maitland,fl,A worker using an aerial lift to spray paint a structure's ceiling was killed after falling nearly 60 feet from the lift's basket.,unknown,unknown
4/4/2011,jacksonville,fl,Worker conducting a traffic survey was electrocuted when the worker's bucket truck contacted an overhead power line.,unknown,unknown
4/4/2011,chicago,il,Worker died after suffering respiratory failure from inhaling a cleaning substance.,unknown,unknown
4/4/2011,madison,fl,Worker died from an apparent heart attack while corraling livestock onto a trailer.,unknown,unknown
4/5/2011,cleveland,ms,"Truck driver, who was operating levers to cover the truck's dumpster, was electrocuted when the tarping arm contacted a 7800-volt overhead power line.",unknown,unknown
4/7/2011,lake placid,fl,Two workers filling a water storage tank and replacing a fire pump system were crushed when the building collapsed after the storage tank exploded.,unknown,unknown
4/8/2011,savannah,ga,Worker died from burns after a tanker truck filled with toluene caught fire and exploded.,unknown,unknown
4/8/2011,bradley,il,Worker repairing a roof truss machine was crushed between a gantry table press and a finish roller.,unknown,unknown
4/9/2011,southhaven,ms,"Worker, who suffered a leg injury while operating a forklift truck, later died from complications from the injury.",unknown,unknown
4/10/2011,rochelle,il,Worker electrocuted while troubleshooting a power outage on a 4K phase-to-phase line.,unknown,unknown
4/10/2011,shreveport,la,"Worker moving bails of paper was crushed when the forklift tipped over, causing the passenger cage to fall on top of the worker.",unknown,unknown
4/11/2011,springs,ca,Truck driver was killed after being pinned between the truck's underbody and tire.,unknown,unknown
4/11/2011,louisville,ky,Warehouse worker using overhead crane to move stone slabs died after being crushed between two slabs.,unknown,unknown
4/11/2011,arcola,il,Worker was struck by a train while crossing railroad tracks to enter a nearby warehouse.,unknown,unknown
4/11/2011,webb,al,Worker trimming trees died after falling 50 feet from an aerial bucket.,unknown,unknown
4/11/2011,webster,ny,Worker was killed after falling onto a conveyor inside a tunnel.,unknown,unknown
4/11/2011,kingsburg,ca,"Worker installing insulation in a barn died after stepping between the personnel lifting equipment and roofing, falling 30 feet to concrete floor.",unknown,unknown
4/12/2011,new orleans,la,Worker using flange and bolts to connect water pump tubing was killed after being struck by the pump's intake tubing.,unknown,unknown
4/12/2011,manteca,ca,Worker crushed after stepping behind trailer he was guiding for his son.,unknown,unknown
4/13/2011,san antonio,tx,"Worker fixing a hydraulic fluid leak was killed after the front end loader collapsed, pinning the worker between the machine and the loader's bucket.",unknown,unknown
4/13/2011,helena,ar,Worker applying herbicides to fields died after exposure to toxic chemicals.,unknown,unknown
4/14/2011,fort lauderdale,fl,Worker was killed after being pinned between a tractor trailer and a container.,unknown,unknown
1/24/2011,van buren,ar,Worker died after a 544-lb. pipe worker was unloading rolled off a trailer causing worker to fall from the platform.,unknown,unknown
3/25/2011,truckee,ca,Hospital worker died of sepsis from methicillin-resistant Staphylococcus aureus (MRSA). Previously had work-related back injury before admitted to hospital. Unknown if work-related.,unknown,unknown
4/13/2011,hialeah,fl,Worker moving inventory while on a ladder died after collapsing and falling nearly 8 feet.,unknown,unknown
4/14/2011,pawnee,ok,Worker was delivering mail on foot and was struck by a train.,unknown,unknown
4/15/2011,ocala,fl,Worker removing tires from underneath a front end loader was crushed when the block supporting the loader broke loose.,unknown,unknown
4/16/2011,oklahoma city,ok,Worker operating a skid steer was crushed by the equipment's arm.,unknown,unknown
4/16/2011,neptune beach,fl,Worker painting the side of a house on a ladder died after the ladder slipped off the scaffold and crashed 15-feet to the ground.,unknown,unknown
4/17/2011,east peoria,il,Worker checking for a hydraulic leak inside of a machine for cooling heated metal (quenching) was killed when the machine's lid crushed him.,unknown,unknown
4/17/2011,hulbert,ok,Worker driving a farm tractor downhill was killed after losing control and being ejected and run over by the tractor.,unknown,unknown
4/20/2011,napa,ca,Worker died after falling from ladder while transferring wine between storage tanks.,unknown,unknown
4/20/2011,pueblo,co,Worker cutting a pressurized tank with a torch was killed when the tank exploded.,unknown,unknown
1/26/2011,dallas,tx,Worker cleaning a truck parking lot and was struck and killed by a tractor trailer.,unknown,unknown
4/12/2011,greenville,tx,Worker retrofitting fixtures in an outdoor canopy was electrocuted after contacting an energized 277-volt electrical circuit.,unknown,unknown
4/16/2011,westwego,la,Worker was struck by the hammer of a pile driver.,unknown,unknown
4/18/2011,nc 27886,nc,Worker was struck by a dump truck.,unknown,unknown
4/19/2011,orrington,me,Worker cutting down an oak tree was crushed between the skidder tire and tree.,unknown,unknown
4/21/2011,estero,fl,Worker surveying sediment in a retention pond drowned.,unknown,unknown
4/21/2011,houston,tx,Worker using a forklift to load bundles of sprinkler pipes onto a flatbed trailer was crushed between the delivery truck and trailer after the forklift moved forward.,unknown,unknown
4/21/2011,boynton beach,fl,Worker performing roof work on a one-story building was killed after falling 13 feet to the concrete floor.,unknown,unknown
4/22/2011,canton,oh,"Worker was crushed between a parts bucket, barrel, and table after one of the bucket's cables broke.",unknown,unknown
4/22/2011,houston,tx,A concrete finisher was killed after a truck carrying concrete lost control and ran over him.,unknown,unknown
4/22/2011,longview,tx,Worker using a propane and oxygen torch to cut a fuel tank was killed when the tank exploded.,unknown,unknown
4/23/2011,jersey city,nj,Worker performing maintenance on a wheel loader was crushed between a forklift and a packer truck.,unknown,unknown
4/25/2011,stanley,wi,Worker died while performing cleaning operations inside a grain storage bin.,unknown,unknown
4/25/2011,natchitoches,la,Worker deciding how to fix a live wire hanging three feet from the ground was electrocuted after accidentally stepping on the wire.,unknown,unknown
4/25/2011,new braunfels,tx,Worker drowned in a river while trying to remove a rope swing from a tree.,unknown,unknown
4/25/2011,waynesboro,ms,"Worker dismantling an oil well flare stack was killed when the flare stack fell over, striking the worker's back.",unknown,unknown
4/26/2011,los angeles,ca,Worker pouring gas from bucket into vehicle was killed by flash/fire explosion ignited from nearby work light.,unknown,unknown
4/26/2011,galveston,tx,Construction worker was killed when the second level of a structure being demolished collapsed on top of him.,unknown,unknown
4/27/2011,ashdown,ar,Worker adjusting the brakes underneath a tractor trailer was crushed when the truck rolled forward.,unknown,unknown
4/27/2011,montgomery,al,Worker walking behind a bulldozer with a laser sight was killed when bulldozer operator backed up and over the worker.,unknown,unknown
4/27/2011,ft. pierce,fl,Worker operating a backhoe to clean a canal drowned when the backhoe slid into the canal.,unknown,unknown
4/28/2011,tunica,la,Worker died after the aerial lift the worker was driving ran off the road and tipped over.,unknown,unknown
4/7/2011,honolulu,hi,Worker testing an articulating boom was killed when the boom fell and struck him.,unknown,unknown
4/7/2011,winfield,ks,Warehouse worker operating a conveyor died after falling seven feet from a steel rolling ladder to the concrete floor.,unknown,unknown
4/8/2011,waipahi,hi,Five workers were killed and one injured after an explosion occurred while destroying illegal fireworks.,unknown,unknown
4/21/2011,eugene,or,Police officer shot while approaching a vehicle during a traffic stop.,unknown,unknown
4/21/2011,plant city,fl,Worker was picking strawberries and fainted; possible heat stress.,unknown,unknown
4/28/2011,new orleans,la,Worker installing safety cribbing underneath an elevated house was killed when the house shifted and fell on top of him.,unknown,unknown
4/28/2011,sioux fall,sd,Worker was struck and run over by a truck.,unknown,unknown
4/30/2011,blenker,wi,Worker using a jack to elevate and repair a truck's brakes was crushed when the truck fell off the jack and onto his chest.,unknown,unknown
5/1/2011,smyrna,ny,Worker died after being caught between a steel staircase on a reach forklift and a drilling rig trailer.,unknown,unknown
5/3/2011,cheyenne,wy,Worker cutting roofing material at the edge of a roof was killed when he slipped and fell to the ground.,unknown,unknown
5/4/2011,alamo,tn,Worker cutting down a tree was struck and killed by snapped tree limb.,unknown,unknown
5/5/2011,corona,ca,Worker removing tape from a window was killed after falling 20 feet from a scaffold.,unknown,unknown
5/5/2011,taylor,tx,"Worker exited a delivery vehicle, rolled underneath it while it was still in motion, and was run over by the back wheels.",unknown,unknown
5/6/2011,alvin,tx,Worker cleaning an industrial boiler suffered fatal burns after slipping into a steam pit while filling five-gallon buckets with water.,unknown,unknown
2/28/2011,san antonio,tx,Worker walking on an elevated catwalk died when he fell nearly 12 feet through an unsecured access door.,unknown,unknown
3/24/2011,ogden,ut,Worker grouting wall was killed when he fell 50 feet from scaffold.,unknown,unknown
4/13/2011,bronx,ny,Worker attempting to stop his oil truck from rolling was killed when he was caught underneath the truck.,unknown,unknown
5/3/2011,cedar rapids,ia,Worker died after falling 109 feet from a guarded 8th floor roof.,unknown,unknown
5/4/2011,miami,fl,Marine cargo worker was struck and killed by a trailer.,unknown,unknown
5/4/2011,key biscayne,fl,"One worker killed and one injured after 1,000 pounds of glass panels they were unloading fell on top of them.",unknown,unknown
5/4/2011,long boat key,fl,Worker using a lift to patch stucco on a house was killed when he fell out of the lift and was crushed by the lift's box.,unknown,unknown
5/4/2011,elko county,nv,Worker died after falling 28 feet through a hole-opening on the roof of a remodel project.,unknown,unknown
5/5/2011,henderson,co,Delivery worker was killed inside a warehouse when his truck pinned him against another vehicle.,unknown,unknown
5/6/2011,jacksonville,fl,Worker holding a metal concrete slab hoisted by a crane was electrocuted when the crane touched an overhead powerline.,unknown,unknown
5/6/2011,kenilworth,nj,Construction worker was killed after he was crushed by a machine's roller.,unknown,unknown
5/9/2011,richmond,ca,Worker died and tested positive for Legionnaires' disease.,unknown,unknown
5/9/2011,pontiac,il,Worker was struck and killed by a forklift.,unknown,unknown
5/9/2011,hammond,la,A tractor trailer driver was killed by a freight train while driving across railroad tracks.,unknown,unknown
5/9/2011,tampa,fl,Worker was repairing a flat tire on a welding cart on a roof. He slipped and fell off the roof to the ground.,unknown,unknown
5/10/2011,williston,nd,"Worker walking out of a building, collapsed and died from possible electrocution.",unknown,unknown
5/10/2011,allen,tx,"Worker using a forklift to unload 2,100 pounds of rubber pipes from a flatbed truck was killed when the pipes slipped and fell on him.",unknown,unknown
5/11/2011,utica,ny,Worker died after being trapped in a silo.,unknown,unknown
5/11/2011,macomb,il,Worker repairing air conditioning units died from a heart attack; possibly heat-related.,unknown,unknown
5/12/2011,louisville,oh,Electrical worker cutting down a tree was killed when the hydraulic cylinder came loose causing him to fall 30-feet to the ground.,unknown,unknown
5/12/2011,henderson,tx,"Worker using a scaffold to gain access to a fabricated pressure vessel died after the scaffold dislodged, causing him to fall nearly 12 feet to the concrete floor.",unknown,unknown
5/4/2011,kaysville,ut,Worker unloading dump truck was crushed when the truck's tailgate fell on his head and neck.,unknown,unknown
5/6/2011,quinter,ks,Worker troubleshooting material being formed in a pressure former was killed when he was crushed between the press frame and the moving plate.,unknown,unknown
5/9/2011,morris,il,Worker sitting on tractor bucket loader while taking a break was struck and killed by a car driven by park patron.,unknown,unknown
5/9/2011,rose hill,ks,Worker reroofing a residential structure died from an apparent heat stroke.,unknown,unknown
5/10/2011,hutchinson,ks,Worker cutting down a large tree died after the tree fell on him.,unknown,unknown
5/11/2011,festus,mo,"Worker moving a trailer loaded with straw bales collapsed and died, possibly from heat stress.",unknown,unknown
5/11/2011,gaston,or,Worker killed and two injured in an explosion while attempting to disassemble a hydraulic accumulator charged with nitrogen gas.,unknown,unknown
5/12/2011,bock,mn,Worker cutting down tree was fatally injured when the tree base hit him in the chest.,unknown,unknown
5/12/2011,hartford,ct,Window washer lowering equipment to the ground died after falling from the roof of an eight-story building.,unknown,unknown
5/12/2011,mableton,ga,Worker inspecting coil machine rollers was killed when he reached into the machine while in operation and was pulled in.,unknown,unknown
5/12/2011,ft. pierce,fl,"Worker disconnecting a hydraulic hose from a fitting cab died when the cab fell, landing on him.",unknown,unknown
5/12/2011,tampa,fl,Worker transferring energized power lines from an old pole to a new one was electrocuted when he touched an uninsulated part of the power line.,unknown,unknown
5/13/2011,santa monica,ca,"Worker fell from ladder into a 3-foot deep drained pool, possibly of cardiac arrest.",unknown,unknown
5/14/2011,angels camp,ca,Worker trying to stop his truck from rolling down the hill died after the truck ran over him.,unknown,unknown
5/16/2011,caballo,nm,Worker struck by semi truck while working in a highway work zone.,unknown,unknown
5/16/2011,winthrop,ma,"Worker using a device to loosen the wire cable that secured a boat was killed when the device broke from the concrete, trapping the worker against the wall.",unknown,unknown
5/16/2011,highlandville,mo,Worker was killed when the tractor tire he was inflating exploded.,unknown,unknown
5/16/2011,artesia,nm,"Worker using a saw to cut through a building frame at an airport hangar was killed when sparks ignited insulation, causing a fire.",unknown,unknown
5/17/2011,york,pa,Tree service worker died after falling 30 feet when the fiberglass boom supporting the bucket in which he was standing broke.,unknown,unknown
5/17/2011,nikiski,ak,Five fishermen transporting fish to land drowned when their vessel sank.,unknown,unknown
5/17/2011,west chicago,il,Worker died after he was pinned between truck trailers at work site.,unknown,unknown
5/18/2011,las vegas,nm,Two workers installing a new water line died after being caught in an excavation wall collapse.,unknown,unknown
5/20/2011,marion,oh,Production line worker collapsed and died.,unknown,unknown
5/12/2011,carlsbad,nm,Worker making repairs underneath a vehicle was crushed when the blocks supporting it shifted.,unknown,unknown
5/13/2011,houston,tx,Worker using a 24-foot aluminum ladder to paint the exterior walls of an apartment complex was electrocuted when his equipment contacted an overhead powerline.,unknown,unknown
5/13/2011,kansas city,mo,Worker rigging a concert stage died after losing his footing and falling 40 feet.,unknown,unknown
5/16/2011,greensboro,nc,One worker killed and one injured after falling while disassembling a carnival ride.,unknown,unknown
5/18/2011,st. joseph,mo,Worker making repairs while lying underneath a rail car was crushed when the supports holding up the car broke.,unknown,unknown
5/18/2011,santa ana,ca,Worker fell 3 stories from roof onto sidewalk while plastering adjacent wall with no fall protection.,unknown,unknown
5/20/2011,topeka,ks,Employee working alone found unresponsive on concrete floor next to equipment.,unknown,unknown
5/20/2011,littlefield,tx,"Worker fell 20 feet from a roof, then later died of a heart attack after being transported to the hospital.",unknown,unknown
5/20/2011,chino,ca,Two workers were electrocuted after the irrigation pipe they were moving contacted an overhead power line.,unknown,unknown
5/21/2011,healdsburg,ca,Worker crushed when tractor overturned.,unknown,unknown
5/22/2011,plaquemines,la,Worker entered a confined space and was asphyxiated.,unknown,unknown
5/22/2011,geuydan,la,"Truck driver died from burn injuries after truck caught fire from colliding with two other vehicles, flipping over and landing in a ditch.",unknown,unknown
5/22/2011,plaquemines,la,Worker entered a confined space and was asphyxiated.,unknown,unknown
5/23/2011,pittsburgh,pa,Worker smoothing the ground in preparation for concrete was run over by a skid-steer.,unknown,unknown
5/23/2011,cambridge,mn,Worker fell and hit head during training.,unknown,unknown
5/23/2011,memphis,tn,Worker pinned between forklift load and rack of steel.,unknown,unknown
5/24/2011,knoxville,tn,Worker struck and killed by a piece of concrete that fell from a bridge while doing demo work.,unknown,unknown
5/24/2011,bettendorf,ia,Worker fell from flat roof approximately 26 feet to ground below.,unknown,unknown
5/24/2011,mount holly,nc,Worker died after being pinned under the arms of a transfer table while cleaning equipment.,unknown,unknown
5/24/2011,wilmington,de,Worker using an aluminum extension ladder on roof was killed after falling 30 feet to the ground.,unknown,unknown
5/24/2011,conroe,tx,"Worker was killed when the 18-wheeler truck he was unloading rolled backward, pinning him between the bumper and the loading dock.",unknown,unknown
5/25/2011,lubbock,tx,"Worker dropping pieces of scaffolding to a lower level was killed when his vest got caught in one of the pieces, causing him to fall 14 feet to the ground.",unknown,unknown
5/25/2011,wooster,oh,Worker operating a derrick truck was electrocuted after coming into contact with an energized line.,unknown,unknown
5/25/2011,seaside,or,Worker killed in explosion while trying to cut the top off of a 55-gallon drum with a plasma cutter.,unknown,unknown
5/26/2011,coastside,ca,One worker was killed and five injured when their forest services truck ran off the road and rolled down a hill.,unknown,unknown
5/26/2011,torrance,ca,Police officer killed in collision between two motorcycles during officer funeral.,unknown,unknown
2/25/2011,palmetto,fl,Worker died after falling inside a marine vessel.,unknown,unknown
5/3/2011,maxwell afb,al,"Worker servicing truck's brakes was killed after the truck moved in reverse and struck, dragged, and ran over her.",unknown,unknown
5/7/2011,brooklyn,ny,Worker was killed when a wheeled tractor with attached forks struck him.,unknown,unknown
5/13/2011,enterprise,al,"Worker using an aerial lift to cut down a 72-foot tree was killed when the tree top swung back and hit the lift bucket, causing the worker and bucket to fall 52 feet.",unknown,unknown
5/16/2011,montgomery,al,Worker changing store's light bulbs fractured his skull after falling from a 12-foot ladder.,unknown,unknown
5/20/2011,enterprise,al,"Worker was killed after his truck rolled back, crushing him between his and another truck.",unknown,unknown
5/23/2011,old hickory,tn,"Worker electrocuted after his positioning device came in contact with a 13,200 volt powerline.",unknown,unknown
5/23/2011,memphis,tn,Worker pinned between the load on a powered industrial truck and a stack of steel.,unknown,unknown
5/23/2011,trenton,fl,Worker cleaning sludge died after complaining of not feeling well.,unknown,unknown
5/24/2011,bal harbour,fl,Marine terminal worker complaining of not feeling well later died at the hospital.,unknown,unknown
5/24/2011,davisboro,ga,Worker changing a tire was struck and killed by a trailer.,unknown,unknown
5/24/2011,honolulu,hi,"Worker found unconscious on ocean floor while performing commercial diving, later died from unknown cause.",unknown,unknown
5/24/2011,concord,nc,Worker died from head injuries after falling from the bed of a loaded pickup truck.,unknown,unknown
5/25/2011,philadelphia,pa,Worker fell 60 feet while working on a utility pole.,unknown,unknown
5/26/2011,kernersville,nc,Worker standing on top of a storage room died after falling off a 9-foot ladder.,unknown,unknown
5/27/2011,circleville,oh,Department store worker died after collapsing to the floor.,unknown,unknown
5/27/2011,apex,nc,Worker received fatal injuries after being struck by a falling section of structural steel.,unknown,unknown
5/28/2011,shreveport,la,"One worker was killed, another injured when the pressure vessel from a nearby tank exploded.",unknown,unknown
5/31/2011,waterloo,il,Groundskeeper operating a commercial mower died after the mower veered off path and down a steep embankment.,unknown,unknown
5/31/2011,san juan,pr,Worker crushed when tower supporting truck shifted and truck fell on worker.,unknown,unknown
5/31/2011,jackson,tn,Worker changing rolls in the rolling mill was crushed by falling top roll.,unknown,unknown
5/31/2011,wharncliffe,wv,"Worker performing maintenance at a natural gas compressor station died after complaining about the heat and major pain in his arm, chest, and stomach.",unknown,unknown
6/1/2011,ozona,tx,Worker fixing a leak on a centrifugal pump was electrocuted when he came in contact with an energized circuit.,unknown,unknown
6/2/2011,ormond beach,fl,Worker was electrocuted while trimming trees near overhead powerline.,unknown,unknown
6/4/2011,rochester,ny,Worker was crushed in a compactor/baler.,unknown,unknown
4/14/2011,burlingame,ca,Worker changing light bulb on roof fell 30 feet from ladder to concrete ground below.,unknown,unknown
5/3/2011,orlando,fl,Worker was struck by a stack of industrial lighting that was being raised on a forklift.,unknown,unknown
5/13/2011,kansas city,mo,Worker putting together a concert stage died when he fell from a 40-foot overhead truss.,unknown,unknown
5/21/2011,sussex,nj,"Worker removing a downed tree was electrocuted after coming in close proximity to a 7,200-volt downed powerline.",unknown,unknown
5/26/2011,morrow,ga,Worker moving window sills from a delivery truck died when he collapsed and struck his head on the asphalt.,unknown,unknown
6/3/2011,winthrop,ma,Worker painting the outside of a residentail house died when he fell 14 feet from the ladder.,unknown,unknown
6/4/2011,corpus christi,tx,A worker was killed when a tractor being loaded onto a trailer flipped over the trailer and struck the worker.,unknown,unknown
6/6/2011,areadia,pa,Worker was fatally burned when the diesel fuel tank he was repairing exploded.,unknown,unknown
6/6/2011,moriarty,nm,Worker performing maintenance died after being caught in between a closing hopper door.,unknown,unknown
6/6/2011,gunthersville,al,Worker was struck and killed by a falling tree.,unknown,unknown
6/7/2011,milwaukee,wi,"Worker using a crane to move a 1,200-pound steel bar was crushed when the bar fell on top of him.",unknown,unknown
6/7/2011,ocheyedan,ia,Worker transferring grain into a storage facility was found engulfed in the outside grain pile.,unknown,unknown
6/7/2011,washington court house,oh,Worker delivering soft drink products died after going into convulsions.,unknown,unknown
6/7/2011,chester,ny,Waste disposal worker crossing street to collect trash cans was struck and killed by oncoming car.,unknown,unknown
6/7/2011,santa fe springs,ca,"Worker stepped through skylight on roof while flying a kite, falling 30 feet to concrete below.",unknown,unknown
6/7/2011,meridian,ms,Worker fixing a truck's brake lines was crushed between the truck and trailer.,unknown,unknown
6/7/2011,durham,nc,Two workers died from oxygen deprivation after getting trapped in a manhole.,unknown,unknown
6/7/2011,holcomb,ks,Worker cutting up meat died when he bumped into a coworker and the knife in the coworker's hand cut the worker's neck.,unknown,unknown
6/8/2011,elkins,wv,"A skidder operator transporting logs was killed when the skidder's wheel rolled over a log, causing the log to flip up and strike the worker's head.",unknown,unknown
6/8/2011,marietta,pa,Worker underneath vehicle making repairs to its wheel was crushed when the hand jack supporting the vehicle gave way.,unknown,unknown
6/8/2011,hot springs village,ar,"Worker cleaning a grinder's conveyor belt was killed when the equipment's screen fell, pinning the worker against the screen bar and the back of the grinder.",unknown,unknown
6/9/2011,immokalee,fl,Worker using ladder to perform tree maintenance was electrocuted after touching a powerline.,unknown,unknown
6/9/2011,fort calhoun,ne,"Worker, driving a truck in reverse that was filled with rocks, drowned when the truck rolled into the water after the worker failed to respond to warnings to stop.",unknown,unknown
6/9/2011,lafayette,in,Worker was struck and killed by a car while painting stripes on the highway.,unknown,unknown
6/9/2011,richmond,ca,Worker installing plywood roofing died after falling nearly 20 feet off the edge of a residential roof.,unknown,unknown
6/10/2011,montgomery,al,"Worker trying to secure the crane operator seat with a bungee cord died from head injuries when the cord snapped, causing him to fall 10 feet to the ground.",unknown,unknown
11/9/2010,shallowater,tx,Worker was using a lathe machine when his clothing got caught. Worker pulled his clothing out of the machine and fell and hit his head on the concrete floor.,unknown,unknown
4/18/2011,harper woods,mi,Worker electrocuted while relocating televisions and cabling above an office ceiling.,unknown,unknown
4/21/2011,plainwell,mi,Worker struck by falling trusses and knocked to the ground.,unknown,unknown
4/27/2011,hackleburg,al,Worker was taking shelter during a tornado and was struck by a steel beam from a collapsing building.,unknown,unknown
5/2/2011,southampton,ny,Worker repairing a skid-steer was crushed by the equipment's rear arm assembly.,unknown,unknown
5/16/2011,alexander city,al,"Worker lowering a 332-pound ink drum was killed when he lost control of the drum, fell to the ground and hit his head on the concrete floor and pallet.",unknown,unknown
5/27/2011,raleigh,nc,"Worker died from staph infection after surgery on neck, which was injured when struck by falling structural steel.",unknown,unknown
5/30/2011,standish,mi,Worker engulfed in silo after top layer of corn collapsed.,unknown,unknown
6/3/2011,auburn,me,Worker was found with his neck under a 5-foot section of scaffolding.,unknown,unknown
6/7/2011,arvin,ca,Worker died after falling from an 8-foot tripod ladder while thinning peach trees.,unknown,unknown
6/8/2011,scottdale,ga,Worker was servicing a vehicle when it slipped off of the jack stand and crushed the worker.,unknown,unknown
6/9/2011,kindred,nd,Worker exited a front-end loader and became caught in grain flow.,unknown,unknown
6/9/2011,waco,tx,Worker was installing wiring to lights in an office when he came in contact with a live electrical connection.,unknown,unknown
6/10/2011,seward,ak,Worker fell from the edge of a platform into the water.,unknown,unknown
6/10/2011,wichita,ks,Worker engaging in weed trimming along the curb was struck by a motor vehicle.,unknown,unknown
6/10/2011,minneapolis,mn,Worker was in an aerial lift and was caught between the lift and a horizontal beam.,unknown,unknown
6/10/2011,st. louis park,mn,Window washer died after falling from an 8-story building.,unknown,unknown
6/11/2011,oakland,ca,"Worker struck by rolling, unattended delivery van.",unknown,unknown
6/11/2011,lamesa,tx,Workers were pushing the kelly towards a mouse hole. The kelly bushing blew apart and pieces struck two employees on the head.,unknown,unknown
6/11/2011,erie,pa,Worker suffered a heart attack.,unknown,unknown
6/12/2011,charlotte,nc,Worker struck by roll-up door as he was closing it.,unknown,unknown
6/12/2011,earth city,mo,Worker fatally injured inside a baler attempting to free a jam when both legs were amputated.,unknown,unknown
6/13/2011,mansfield,la,Worker was relieved from work on a Friday and was found dead in the crew quarters on Monday. Cause of death undertemined.,unknown,unknown
6/13/2011,hot springs,ar,Worker was removing an awning on the balcony of third floor. The worker fell 30 feet from the balcony.,unknown,unknown
6/14/2011,azusa,ca,Worker fell and struck head on railroad tie.,unknown,unknown
6/14/2011,middletown,ny,Worker died from injuries after being crushed in a machine.,unknown,unknown
6/14/2011,lafayette,la,Worker was changing a compressor on a rooftop unit when he came into contact with an energized wire and was electrocuted.,unknown,unknown
6/14/2011,stockton,ca,Worker fell from tree after cutting himself with chainsaw while trimming tree branches.,unknown,unknown
